EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,State
545942.1875,11234.4345703125,750000.0625,750000.0625,750000.0625,246563.71875,624345.5,-42389.99609375,-0.090087890625,0.98095703125,-0.1328125,-0.6103515028953552,-0.7934569716453552,0.3967284858226776,60.0,25.0,1.0,Rest
531691.625,27873.341796875,750000.0625,750000.0625,734059.0625,252711.875,605996.75,-20335.9765625,-0.0830078125,0.976806640625,-0.131591796875,-0.8544921278953552,-0.7324218153953552,0.4882812201976776,60.0,26.0,1.0,Rest
518649.46875,42943.42578125,750000.0625,750000.0625,710673.125,258032.9375,589331.375,-205.90428161621094,-0.079345703125,0.972900390625,-0.1328125,-0.9460448622703552,-0.7019042372703552,0.4882812201976776,60.0,27.0,1.0,Rest
506357.25,56355.90234375,750000.0625,750000.0625,688958.6875,262524.46875,573810.0625,17649.654296875,-0.076171875,0.97119140625,-0.13623046875,-0.8850097060203552,-0.5187987685203552,0.5493163466453552,60.0,28.0,1.0,Rest
494743.46875,68347.4375,750000.0625,750000.0625,668569.5,266276.0625,559263.125,33400.125,-0.0732421875,0.970947265625,-0.13916015625,-0.9155272841453552,-0.3662109076976776,0.7019042372703552,60.0,29.0,1.0,Rest
484026.4375,79220.3046875,750000.0625,750000.0625,649684.25,269500.53125,545809.125,47659.1953125,-0.073974609375,0.97265625,-0.136474609375,-0.9460448622703552,-0.1831054538488388,0.8544921278953552,60.0,30.0,1.0,Rest
474409.4375,89318.5546875,750000.0625,750000.0625,632658.3125,272411.09375,533681.25,61127.10546875,-0.077392578125,0.97021484375,-0.132080078125,-1.0375975370407104,-0.0915527269244194,1.0070799589157104,60.0,31.0,1.0,Rest
465535.1875,98664.5390625,750000.0625,750000.0625,617151.1875,274963.9375,522555.03125,73663.3984375,-0.080078125,0.966552734375,-0.132080078125,-1.1596678495407104,0.0,1.0681151151657104,60.0,32.0,1.0,Rest
457012.375,107068.9765625,750000.0625,750000.0625,602491.375,277054.8125,512007.59375,84835.6953125,-0.0859375,0.963623046875,-0.13232421875,-1.2207030057907104,0.0915527269244194,1.1291502714157104,60.0,33.0,1.0,Rest
448837.625,114626.546875,750000.0625,750000.0625,588498.5625,278766.5,501965.5,94718.921875,-0.08837890625,0.958984375,-0.127685546875,-1.0375975370407104,-0.03051757626235485,0.9765624403953552,60.0,34.0,1.0,Rest
441248.3125,121602.34375,750000.0625,750000.0625,575383.9375,280249.59375,492595.1875,103788.71875,-0.0947265625,0.958984375,-0.1328125,-0.8544921278953552,-0.0915527269244194,0.7324218153953552,60.0,35.0,1.0,Rest
434431.9375,128226.9609375,750000.0625,750000.0625,563533.4375,281647.5625,484122.34375,112588.6953125,-0.0986328125,0.9609375,-0.135009765625,-0.4272460639476776,-0.1220703050494194,0.2746581733226776,60.0,36.0,1.0,Rest
428103.34375,134431.625,750000.0625,750000.0625,552691.875,282884.40625,476300.59375,120933.3125,-0.101806640625,0.961669921875,-0.13623046875,-0.1831054538488388,-0.3662109076976776,-0.2136230319738388,60.0,37.0,1.0,Rest
